group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
2;LL;CMP,CMP,;88,88,;0x1c231c,0x1c225d,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;L;MOV,;24,;0x1c2286,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x1c223f,;Not mono block loop;0;Success;8;8;0;8;0;1;
7;LSLSSLL;MOV,DEC,MOV,DEC,DEC,MOV,MOV,;8,0,8,0,0,8,8,;0x1c222a,0x1c22d9,0x1c22e2,0x1c2327,0x1c2268,0x1c232d,0x1c2272,;Not mono block loop;0;Success;56;16;40;16;0;1;
1;L;MOV,;8,;0x1c21c4,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;DEC,;0,;0x1c227c,;Not mono block loop;0;Success;8;8;0;8;0;1;
7;LSLLSSL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,;1850032,1850009,2080637,1849974,1849951,2080609,2047196,;0x1c2351,0x1c2370,0x1c238c,0x1c2393,0x1c239a,0x1c23a8,0x1c2215,;Not mono block loop;0;Success;56;56;0;230694;0;1;
2;LL;TEST,MOV,;169,56,;0x1c222e,0x1c223b,;Not mono block loop;0;Success;9;9;0;114;0;1;
1;L;TEST,;171,;0x1c21cc,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOV,;144,;0x1c21d9,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,DEC,;8,0,;0x1c21c8,0x1c2337,;Not mono block loop;0;Success;16;16;0;16;0;1;
1;L;SUB,;40,;0x1c228b,;Not mono block loop;0;Success;8;8;0;8;0;1;
