group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
3;LLL;MOV,MOV,MOV,;8,32,32,;0x2471e9,0x2471f1,0x24725a,;Not mono block loop;0;Success;24;16;8;32;0;1;
1;L;MOV,;16,;0x2471c4,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;32,40,;0x247270,0x24727d,;Not mono block loop;0;Success;16;16;0;16;0;2;
2;SS;INC,DEC,;0,0,;0x2471ff,0x24725f,;Not mono block loop;0;Success;16;8;8;8;0;1;
2;SS;INC,DEC,;0,0,;0x2471e5,0x247247,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;L;MOV,;0,;0x2472b1,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;8,0,;0x2471d1,0x2471d5,;Not mono block loop;0;Success;16;16;0;16;0;2;
1;L;MOV,;32,;0x2471db,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;CMP,;32,;0x247277,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;SS;INC,DEC,;0,0,;0x2471df,0x247251,;Not mono block loop;0;Success;16;8;8;8;0;1;
2;LS;CMP,DEC,;8,0,;0x247225,0x24723e,;Not mono block loop;0;Success;16;16;0;16;0;1;
2;LL;MOV,CMP,;8,32,;0x247281,0x2472c1,;Not mono block loop;0;Success;16;16;0;32;0;1;
