group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
54;LLLLLLSLLSSLLSSLSLSLLSSLSLLLSSLSLSLLSLLSLSLLSLSLSLSLLS;MOV,MOV,MOV,MOV,MOV,CMP,MOV,CMP,CMP,MOV,MOV,CMP,CMP,MOV,MOV,CMP,MOV,CMP,MOV,CMP,MOV,MOV,MOV,CMP,MOV,CMP,CMP,MOV,MOV,MOV,CMP,MOV,CMP,MOV,CMP,MOV,MOV,MOV,CMP,MOV,CMP,MOV,CMP,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,CMP,MOV,;96,80,104,112,160,48,48,64,144,64,144,72,152,72,152,88,88,56,56,128,168,168,128,136,136,200,120,264,200,120,216,216,224,224,272,168,272,168,272,168,280,280,288,296,296,304,304,328,328,392,392,320,320,320,;0x12a5b7,0x12a5d4,0x12a5ea,0x12a600,0x12a616,0x12a632,0x12b36c,0x12a63d,0x12a644,0x12a652,0x12a65d,0x12a664,0x12a66b,0x12a679,0x12a684,0x12a68b,0x12a87c,0x12a6ae,0x12b5ca,0x12a6c2,0x12b640,0x12b653,0x12b28e,0x12a6e9,0x12a708,0x12a70f,0x12a719,0x12a720,0x12a75a,0x12a765,0x12a769,0x12b11c,0x12a783,0x12aea5,0x12a79d,0x12a7bb,0x12b3c9,0x12b3d7,0x12b3ee,0x12b416,0x12a7c2,0x12b875,0x12a7dc,0x12a7ea,0x12a809,0x12a810,0x12ae2c,0x12a81e,0x12b624,0x12a838,0x12b2f4,0x12a8af,0x12a866,0x12a8d3,;Not mono block loop;0;Success;432;224;208;352;0;1;
3;LLL;MOV,MOV,MOV,;0,8,16,;0x12a911,0x12a924,0x12a93c,;Not mono block loop;0;Success;24;24;0;24;0;3;
61;LSLSLSLSLSLSLSLSLSLSLSLSLSLSLSLSLSLSLSLSLLLLLLSLSLSLSLSLLLSLL;CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,CMP,CMP,CMP,CMP,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,CMP,CMP,MOV,CMP,CMP,;0,0,8,8,16,16,24,24,32,32,40,40,48,48,56,56,64,64,72,72,80,80,88,88,96,96,104,104,112,112,120,120,128,128,144,144,152,152,160,160,168,176,184,192,200,208,208,216,216,224,224,240,240,232,232,256,248,264,264,272,280,;0x12aa2f,0x12b393,0x12aa41,0x12b3ae,0x12aa55,0x12b5dc,0x12aa69,0x12b42b,0x12aa7d,0x12b492,0x12aa91,0x12b480,0x12aaa5,0x12b4a4,0x12aab9,0x12b58e,0x12aacd,0x12b567,0x12aae1,0x12b43d,0x12aaf5,0x12b4b6,0x12ab09,0x12b684,0x12ab1d,0x12b692,0x12ab31,0x12b4e8,0x12ab45,0x12b504,0x12ab59,0x12b459,0x12ab6d,0x12b52b,0x12ab87,0x12b516,0x12aba1,0x12b8c0,0x12abbb,0x12b8e2,0x12abd5,0x12abef,0x12ac09,0x12ac23,0x12ac3d,0x12ac57,0x12b904,0x12ac71,0x12b6c0,0x12ac8b,0x12b540,0x12aca5,0x12b37e,0x12acbf,0x12b579,0x12acd9,0x12acf3,0x12ad0d,0x12b46b,0x12ad27,0x12ad41,;Not mono block loop;0;Success;488;280;208;288;0;1;
35;LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,144,152,160,168,176,184,192,200,208,216,224,240,232,256,248,264,272,280,;0x12aa35,0x12aa48,0x12aa5c,0x12aa70,0x12aa84,0x12aa98,0x12aaac,0x12aac0,0x12aad4,0x12aae8,0x12aafc,0x12ab10,0x12ab24,0x12ab38,0x12ab4c,0x12ab60,0x12ab77,0x12ab91,0x12abab,0x12abc5,0x12abdf,0x12abf9,0x12ac13,0x12ac2d,0x12ac47,0x12ac61,0x12ac7b,0x12ac95,0x12acaf,0x12acc9,0x12ace3,0x12acfd,0x12ad17,0x12ad31,0x12ad4f,;Not mono block loop;0;Success;280;280;0;288;0;1;
6;LLLLLL;CMP,CMP,CMP,CMP,CMP,CMP,;0,8,16,24,40,56,;0x12b1c8,0x12b78e,0x12b9ef,0x12b236,0x12b309,0x12b21a,;Not mono block loop;0;Success;48;48;0;64;0;1;
3;LLL;MOV,MOV,MOV,;0,8,16,;0x12adbf,0x12add2,0x12adea,;Not mono block loop;0;Success;24;24;0;24;0;3;
19;LLLLLLLLLLLLLLLLLLL;MOV,MOV,MOV,MOV,MOV,CMP,CMP,CMP,CMP,CMP,CMP,CMP,CMP,CMP,CMP,CMP,CMP,CMP,CMP,;96,80,104,112,160,48,88,56,128,136,216,224,272,280,296,304,328,392,320,;0x12aa24,0x12adae,0x12a965,0x12a900,0x12ad64,0x12b362,0x12a6a4,0x12b5c0,0x12b281,0x12a8dc,0x12b10f,0x12ae98,0x12b3bc,0x12b868,0x12a8ee,0x12afc8,0x12b617,0x12b2e7,0x12a8ca,;Not mono block loop;0;Success;152;152;0;352;0;1;
3;LLL;CMP,CMP,CMP,;0,8,16,;0x12b75f,0x12b702,0x12ae00,;Not mono block loop;0;Success;24;24;0;24;0;3;
1;L;MOV,;160,;0x12b720,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LLL;CMP,CMP,CMP,;0,8,16,;0x12b1e2,0x12b26d,0x12a952,;Not mono block loop;0;Success;24;24;0;24;0;3;
2;LL;MOV,MOV,;0,8,;0x12ad78,0x12ad8f,;Not mono block loop;0;Success;16;16;0;16;0;2;
6;LSLSLS;CMP,MOV,CMP,MOV,CMP,MOV,;0,0,8,8,16,16,;0x12adb9,0x12b6d5,0x12adcb,0x12b6f5,0x12addf,0x12ae0a,;Not mono block loop;0;Success;48;24;24;24;0;1;
2;SL;MOV,MOV,;8,8,;0x12a72e,0x12a73d,;Not mono block loop;0;Success;16;8;8;8;0;1;
16;LSLSLSLSLSLSLSLS;CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,CMP,MOV,;0,0,8,8,16,16,24,24,40,40,56,56,64,64,72,72,;0x12a970,0x12b1d1,0x12a982,0x12b325,0x12a996,0x12b337,0x12a9aa,0x12b240,0x12a9be,0x12b313,0x12a9d2,0x12b224,0x12a9e6,0x12b8a1,0x12a9fa,0x12aa1b,;Not mono block loop;0;Success;128;64;64;80;0;1;
3;LLL;MOV,MOV,MOV,;80,80,80,;0x12b75b,0x12b6fe,0x12adfc,;Not mono block loop;0;Success;24;8;16;8;0;3;
26;LLLLLLLLLLLLLLLLLLLLLLLLLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,;0x12b54c,0x12b3a0,0x12b735,0x12b6dd,0x12b934,0x12b947,0x12b95a,0x12b82a,0x12b983,0x12b748,0x12b9c2,0x12b69b,0x12b6ab,0x12b4da,0x12b4f6,0x12b44b,0x12b996,0x12b96d,0x12b8af,0x12b8d1,0x12b8f3,0x12b70e,0x12b9d5,0x12b4bf,0x12b9ac,0x12b91e,;Not mono block loop;0;Success;208;8;200;8;0;26;
