group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;LLSS;MOV,MOV,MOV,MOV,;267408,267416,267408,267416,;0x53340b,0x53341c,0x533426,0x533431,;Not mono block loop;0;Success;24;12;12;16;0;2;
1;S;MOV,;8,;0x53342d,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LSL;MOV,MOV,MOV,;0,0,8,;0x52c830,0x52c83a,0x5333c8,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;L;MOV,;0,;0x533404,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x52c82d,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;4340052,;0x534dd5,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;16,;0x533407,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;48,;0x5333cc,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;SLL;MOV,MOV,CMP,;48,48,16,;0x5333ea,0x5333ff,0x52c847,;Not mono block loop;0;Success;24;16;8;40;0;1;
1;L;MOV,;0,;0x5333ef,;Not mono block loop;0;Success;8;8;0;8;0;1;
