group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
5;LSLLL;MOV,MOV,MOV,MOV,CMP,;8,24,24,56,8,;0x512140,0x512881,0x512892,0x51217a,0x512138,;Not mono block loop;0;Success;40;24;16;56;0;1;
2;LS;MOV,MOV,;270720,270720,;0x5125e9,0x51260f,;Not mono block loop;0;Success;16;8;8;8;0;1;
2;LS;MOV,MOV,;0,0,;0x5120c1,0x5121a0,;Not mono block loop;0;Success;8;4;4;4;0;1;
2;LL;MOV,CMP,;8,32,;0x5120b0,0x51211a,;Not mono block loop;0;Success;16;16;0;32;0;1;
1;L;MOV,;16,;0x512113,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x512110,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;TEST,;171,;0x5120b4,;Not mono block loop;0;Success;1;1;0;1;0;1;
2;LS;MOV,MOV,;0,0,;0x512159,0x512164,;Not mono block loop;0;Success;16;8;8;8;0;1;
5;LLSLL;MOV,MOV,MOV,CMP,MOV,;0,0,0,8,24,;0x51216e,0x5120ce,0x512680,0x5120db,0x5120e9,;Not mono block loop;0;Success;32;24;8;32;0;1;
1;S;MOV,;0,;0x51288b,;Not mono block loop;0;Success;8;8;0;8;0;1;
4;SSSS;MOV,MOV,MOV,MOV,;32,40,16,24,;0x5125f0,0x5125f8,0x512607,0x512616,;Not mono block loop;0;Success;32;32;0;32;0;2;
1;L;MOV,;4428817,;0x5127d8,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LSL;MOV,MOV,MOV,;0,0,8,;0x512145,0x512150,0x512690,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;S;MOV,;0,;0x51261a,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;SUB,MOV,;40,0,;0x51217f,0x5120f7,;Not mono block loop;0;Success;16;16;0;48;0;1;
