group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;MOV,;0,;0x56ad83,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;24,;0x56adca,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;TEST,;171,;0x56ad13,;Not mono block loop;0;Success;1;1;0;1;0;1;
2;LL;TEST,MOV,;169,56,;0x56ad71,0x56ad7f,;Not mono block loop;0;Success;9;9;0;114;0;1;
1;L;MOV,;144,;0x56ad21,;Not mono block loop;0;Success;8;8;0;8;0;1;
7;LSLSSLL;MOV,DEC,MOV,DEC,DEC,MOV,MOV,;8,0,8,0,0,8,8,;0x56ad6d,0x56ae1f,0x56ae28,0x56ae6a,0x56adad,0x56ae70,0x56adb7,;Not mono block loop;0;Success;56;16;40;16;0;1;
1;L;MOV,;8,;0x56ad0a,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,DEC,;8,0,;0x56ad0e,0x56ae7b,;Not mono block loop;0;Success;16;16;0;16;0;1;
1;S;DEC,;0,;0x56adc1,;Not mono block loop;0;Success;8;8;0;8;0;1;
7;LSLSSLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,;1756390,1756367,1987733,1987722,1756307,1756316,1954296,;0x56ae9b,0x56aeba,0x56aed4,0x56aedb,0x56aee6,0x56aeed,0x56ad59,;Not mono block loop;0;Success;56;56;0;231434;0;1;
2;LL;CMP,CMP,;88,88,;0x56ae5f,0x56ada2,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;L;SUB,;40,;0x56adcf,;Not mono block loop;0;Success;8;8;0;8;0;1;
