group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;SUB,;0,;0x4bc52,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;0,;0x4caad,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;CMP,SUB,;24,0,;0x4c147,0x4c1d2,;Not mono block loop;0;Success;16;16;0;32;0;1;
1;S;SUB,;0,;0x4ce27,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;SUB,;0,;0x4bc33,;Not mono block loop;0;Success;8;8;0;8;0;1;
28;SLSLLLSLLSLLSLSLSLSLSLSSSSSS;MOV,MOVDQA,MOV,MOVDQA,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVAPS,MOVAPS,MOVAPS,MOVAPS,MOVAPS,;32,464,448,480,448,496,48,528,576,32,512,592,64,544,80,560,96,608,112,624,128,640,144,160,176,192,208,224,;0x4cfe7,0x4da00,0x4da0d,0x4da15,0x4da1e,0x4da27,0x4da30,0x4da35,0x4da42,0x4da4b,0x4da50,0x4da59,0x4da62,0x4da67,0x4da70,0x4da75,0x4da7e,0x4da83,0x4da8c,0x4da91,0x4da9a,0x4daa2,0x4daab,0x4dab3,0x4dabb,0x4dac3,0x4dacb,0x4dad3,;Not mono block loop;0;Success;432;416;16;624;0;1;
1;S;SUB,;0,;0x4bc48,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;CMP,SUB,;24,0,;0x4bdc1,0x4be4b,;Not mono block loop;0;Success;16;16;0;32;0;1;
4;LLLS;CMP,MOV,MOV,MOV,;24,0,0,0,;0x4c4eb,0x4ddfa,0x4c5eb,0x4c6d7,;Not mono block loop;0;Success;32;16;16;32;0;1;
1;L;MOV,;144,;0x4bd8b,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,SUB,;8,0,;0x4bd7d,0x4bda9,;Not mono block loop;0;Success;16;16;0;16;0;1;
1;S;SUB,;0,;0x4bc3e,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;ADD,;0,;0x4c161,;Not mono block loop;0;Success;8;8;0;8;0;1;
27;LLLLSLSLLLSLLSLSLSLSLSSSSSS;MOVDQA,MOVDQA,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOV,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVAPS,MOVAPS,MOVAPS,MOVAPS,MOVAPS,;448,464,480,496,240,512,256,448,528,544,272,560,576,288,592,304,608,320,624,336,640,352,368,384,400,416,432,;0x4c5e2,0x4c5ee,0x4c5f7,0x4c600,0x4c609,0x4c615,0x4c61e,0x4c626,0x4c62e,0x4c637,0x4c640,0x4c648,0x4c651,0x4c65a,0x4c662,0x4c66b,0x4c673,0x4c67c,0x4c684,0x4c68d,0x4c695,0x4c69e,0x4c6a6,0x4c6ae,0x4c6b6,0x4c6be,0x4c6c6,;Not mono block loop;0;Success;424;416;8;416;0;1;
5;LSSSS;CMP,MOV,SUB,SUB,SUB,;24,24,0,0,0,;0x4cdee,0x4cf25,0x4cfa6,0x4cfb0,0x4cfba,;Not mono block loop;0;Success;40;16;24;32;0;1;
26;LLLLLLLLLLLLLLLLLLLLLLLLLL;PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,;920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,;0x4bc60,0x4bc70,0x4bc7e,0x4bc85,0x4bc8c,0x4bc93,0x4bc9a,0x4bca1,0x4bca8,0x4bcaf,0x4bcb6,0x4bcbd,0x4bcc4,0x4bccb,0x4bcd2,0x4bcd9,0x4bce0,0x4bce7,0x4bcee,0x4bcf5,0x4bcfc,0x4bd03,0x4bd0a,0x4bd11,0x4bd18,0x4bd1f,;Not mono block loop;0;Success;208;8;200;8;0;26;
2;SS;MOV,MOVUPS,;40,24,;0x4c9be,0x4c9c3,;Not mono block loop;0;Success;24;24;0;24;0;1;
7;LSSLSLS;MOV,MOV,MOV,MOV,MOV,MOV,MOV,;720,728,720,720,720,928,936,;0x4caba,0x4cada,0x4caef,0x4cd36,0x4cd47,0x4cafb,0x4cb1b,;Not mono block loop;0;Success;56;32;24;224;0;1;
1;S;ADD,;0,;0x4c3ab,;Not mono block loop;0;Success;8;8;0;8;0;1;
28;SSLLLLLSLLSLSLSLSLSLSLSSSSSS;MOV,MOV,MOVDQA,MOVDQA,MOVDQA,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVDQA,MOVAPS,MOVAPS,MOVAPS,MOVAPS,MOVAPS,MOVAPS,;28,448,448,464,480,496,512,240,544,528,256,560,272,576,288,592,304,608,320,624,336,640,352,368,384,400,416,432,;0x4c59d,0x4ddf2,0x4ddfd,0x4de06,0x4de0f,0x4de1c,0x4de25,0x4de2e,0x4de36,0x4de3f,0x4de48,0x4de50,0x4de59,0x4de61,0x4de6a,0x4de72,0x4de7b,0x4de83,0x4de8c,0x4de94,0x4de9d,0x4dea5,0x4deae,0x4deb6,0x4debe,0x4dec6,0x4dece,0x4ded6,;Not mono block loop;0;Success;428;420;8;628;0;1;
26;LLLLLLLLLLLLLLLLLLLLLLLLLL;PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,;1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,;0x4c1e5,0x4c1f5,0x4c203,0x4c20a,0x4c211,0x4c218,0x4c21f,0x4c226,0x4c22d,0x4c234,0x4c23b,0x4c242,0x4c249,0x4c250,0x4c257,0x4c25e,0x4c265,0x4c26c,0x4c273,0x4c27a,0x4c281,0x4c288,0x4c28f,0x4c296,0x4c29d,0x4c2a4,;Not mono block loop;0;Success;208;8;200;8;0;26;
1;S;ADD,;0,;0x4cf62,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;SUB,;0,;0x4cf81,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;REP_STOS,;0,;0x4cfdd,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;REP_STOS,;0,;0x4c5a5,;Not mono block loop;0;Success;8;8;0;8;0;1;
4;LLLS;CMP,MOV,MOV,MOV,;24,0,0,0,;0x4cf48,0x4da09,0x4d02f,0x4d10a,;Not mono block loop;0;Success;32;16;16;32;0;1;
1;S;XADD,;56,;0x4cb16,;Not mono block loop;0;Success;4;4;0;4;0;1;
66;LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,CMP,CMP,MOV,MOV,MOV,CMP,CMP,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,CMP,CMP,MOV,MOV,MOV,CMP,CMP,CMP,MOV,MOV,MOV,MOV,MOV,CMP,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,CMP,;235167,235464,226669,233734,233527,227577,233502,235860,227441,217450,217408,217494,234660,235191,234794,217037,216995,217081,229593,229370,228205,229345,230723,230829,229247,229008,225528,228983,225315,230882,212974,177433,217030,234227,234549,232832,232577,225665,232552,225545,216547,216505,216591,233758,234289,233892,216135,216092,216177,232246,231975,227445,231950,227289,214266,233474,214201,231900,231613,224939,231588,224886,233536,232268,234429,215598,;0x4bd42,0x4bd81,0x4db64,0x4bdb3,0x4bdba,0x4d7d0,0x4bdcb,0x4bbf5,0x4d858,0x4be0f,0x4be19,0x4be2b,0x4bf3d,0x4bf62,0x4bf87,0x4bfac,0x4bfb6,0x4bfc8,0x4cde0,0x4cde7,0x4dd54,0x4cdf8,0x4d37e,0x4ce0c,0x4cf3a,0x4cf41,0x4dfd1,0x4cf52,0x4e0a6,0x4cf67,0x4cfd3,0x4cfe0,0x4bffb,0x4c0ee,0x4c114,0x4c139,0x4c140,0x4df48,0x4c151,0x4dfc0,0x4c196,0x4c1a0,0x4c1b2,0x4c2c3,0x4c2e8,0x4c30d,0x4c332,0x4c33d,0x4c350,0x4c383,0x4c38a,0x4e04c,0x4c39b,0x4e0e8,0x4cac7,0x4c3af,0x4cb08,0x4c4dd,0x4c4e4,0x4e21e,0x4c4f5,0x4e253,0x4c509,0x4c52d,0x4c534,0x4c593,;Not mono block loop;0;Success;528;523;5;58435;0;1;
3;SSS;SUB,SUB,SUB,;0,0,0,;0x4c109,0x4c12f,0x4c181,;Not mono block loop;0;Success;24;8;16;8;0;3;
1;S;ADD,;0,;0x4c505,;Not mono block loop;0;Success;8;8;0;8;0;1;
26;LLLLLLSLSLSLSLSLSLSLSSSSSS;MOVDQA,MOVDQA,MOVDQA,MOVDQA,MOVDQA,MOVDQA,MOVUPS,MOVDQA,MOVUPS,MOVDQA,MOVUPS,MOVDQA,MOVUPS,MOVDQA,MOVUPS,MOVDQA,MOVUPS,MOVDQA,MOVUPS,MOVDQA,MOVUPS,MOVUPS,MOVUPS,MOVUPS,MOVUPS,MOVUPS,;32,48,64,80,96,112,720,128,736,144,752,160,768,176,784,192,800,208,816,224,832,848,864,880,896,912,;0x4d129,0x4d12f,0x4d135,0x4d13b,0x4d141,0x4d147,0x4d14d,0x4d155,0x4d15e,0x4d166,0x4d16f,0x4d177,0x4d180,0x4d188,0x4d191,0x4d199,0x4d1a2,0x4d1aa,0x4d1b3,0x4d1bb,0x4d1c4,0x4d1cc,0x4d1d4,0x4d1dc,0x4d1e4,0x4d1ec,;Not mono block loop;0;Success;416;416;0;896;0;1;
26;LLLLLLLLLLLLLLLLLLLLLLLLLL;PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,PUSH,;920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,920,;0x4ce31,0x4ce41,0x4ce4f,0x4ce56,0x4ce5d,0x4ce64,0x4ce6b,0x4ce72,0x4ce79,0x4ce80,0x4ce87,0x4ce8e,0x4ce95,0x4ce9c,0x4cea3,0x4ceaa,0x4ceb1,0x4ceb8,0x4cebf,0x4cec6,0x4cecd,0x4ced4,0x4cedb,0x4cee2,0x4cee9,0x4cef0,;Not mono block loop;0;Success;208;8;200;8;0;26;
4;SSSS;SUB,SUB,SUB,SUB,;0,0,0,0,;0x4c2de,0x4c303,0x4c328,0x4c370,;Not mono block loop;0;Success;32;8;24;8;0;4;
2;SS;XADD,SUB,;56,0,;0x4cad5,0x4cd53,;Not mono block loop;0;Success;12;12;0;60;0;1;
4;SSSS;SUB,SUB,SUB,SUB,;0,0,0,0,;0x4bf58,0x4bf7d,0x4bfa2,0x4bfe8,;Not mono block loop;0;Success;32;8;24;8;0;4;
2;LS;MOV,MOV,;0,0,;0x4c9a4,0x4c9ba,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;SUB,;0,;0x4c3ca,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;SUB,;0,;0x4c18c,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;SUB,;0,;0x4c523,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;SUB,;0,;0x4be05,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;ADD,;0,;0x4bddb,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;SUB,;0,;0x4bdfb,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;SUB,;0,;0x4bc0f,;Not mono block loop;0;Success;8;8;0;8;0;1;
5;LSSSS;CMP,MOV,SUB,SUB,SUB,;24,24,0,0,0,;0x4c391,0x4c4c8,0x4c565,0x4c56f,0x4c57a,;Not mono block loop;0;Success;40;16;24;32;0;1;
