group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;TEST,;171,;0x51c9da,;Not mono block loop;0;Success;1;1;0;1;0;1;
3;LSS;MOV,MOV,MOV,;8,0,0,;0x51c8d3,0x51c8b0,0x51c91e,;Not mono block loop;0;Success;24;16;8;16;0;1;
1;L;MOV,;88,;0x51c8ff,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x51c9d5,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;TEST,;171,;0x51c9fd,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOV,;8,;0x51c8b9,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;144,;0x51c892,;Not mono block loop;0;Success;8;8;0;8;0;1;
8;LSLLSSLL;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,;2112138,2112115,2308541,2112086,2308523,2112052,2274905,2269898,;0x51c977,0x51c996,0x51c9ac,0x51c9b3,0x51c9ba,0x51c9c5,0x51c8f8,0x51c927,;Not mono block loop;0;Success;64;64;0;196497;0;1;
1;L;MOV,;8,;0x51c9f6,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x51c9d1,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;DEC,;0,;0x51c8ca,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;SUB,;40,;0x51c8d8,;Not mono block loop;0;Success;8;8;0;8;0;1;
