group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;MOV,;80,;0x51fec2,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;CMP,;8,;0x520379,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;TEST,;171,;0x51fea5,;Not mono block loop;0;Success;1;1;0;1;0;1;
3;LLL;TEST,MOV,MOV,;168,360,264,;0x51fe8a,0x51ff93,0x51fe99,;Not mono block loop;0;Success;17;17;0;200;0;1;
2;LL;MOV,MOV,;0,0,;0x51ff90,0x51fee0,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;L;MOV,;8,;0x51ffaf,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;373720,;0x51ffa8,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;96,;0x51fee3,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;TEST,;171,;0x51ffb3,;Not mono block loop;0;Success;1;1;0;1;0;1;
1;L;MOV,;16,;0x51ff9b,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x51fea1,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;24,;0x51fe85,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;0,0,;0x51ff80,0x51fed0,;Not mono block loop;0;Success;16;8;8;8;0;2;
