group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;DEC,;0,;0x191019,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;16,;0x1910fd,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;8,8,;0x19121e,0x1910b8,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;S;MOV,;24,;0x191152,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x1910df,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;SS;MOV,MOV,;40,40,;0x1912a1,0x1911dd,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;S;MOV,;16,;0x191156,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;40,;0x19125e,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;40,;0x1911f7,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;DEC,;0,;0x191026,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;0,0,;0x191177,0x191190,;Not mono block loop;0;Success;16;8;8;8;0;1;
3;LSS;CMP,MOV,MOV,;16,32,32,;0x19120e,0x19129d,0x1911d0,;Not mono block loop;0;Success;20;12;8;24;0;1;
1;L;MOV,;0,;0x191084,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;32,32,;0x1911e1,0x1911fb,;Not mono block loop;0;Success;16;8;8;8;0;1;
16;LLLLLLSLLLSSLSSS;MOV,MOV,CMP,MOV,MOV,MOV,DEC,MOV,MOV,MOV,MOV,DEC,CMP,MOV,MOV,MOV,;2196317,2196271,2380892,2381455,2196172,2196126,2380677,2380433,2380332,2196360,2380310,2380283,2380446,2380399,2380426,2380284,;0x19103c,0x19104a,0x191066,0x191072,0x19110d,0x19111b,0x191134,0x191248,0x1912a5,0x1912b1,0x1912bb,0x1912ce,0x191262,0x19126a,0x191277,0x1912dd,;Not mono block loop;0;Success;124;116;8;185337;0;1;
2;LS;CMP,MOV,;0,0,;0x1911ab,0x1911b2,;Not mono block loop;0;Success;16;8;8;8;0;1;
17;LLSLSLLLSSLSSLLLS;MOV,MOV,MOV,MOV,MOV,CMP,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOVUPS,;24,16,24,40,16,20,32,40,40,32,0,32,0,40,32,32,32,;0x191165,0x191169,0x19117b,0x191187,0x191196,0x191199,0x191283,0x191290,0x191251,0x191255,0x1912b8,0x1912c2,0x1912d5,0x1911bf,0x1911c3,0x1911d4,0x1911ee,;Not mono block loop;0;Success;132;40;92;48;0;1;
2;LS;MOV,MOV,;24,24,;0x1910e3,0x1910f9,;Not mono block loop;0;Success;16;8;8;8;0;1;
1;S;DEC,;0,;0x191033,;Not mono block loop;0;Success;8;8;0;8;0;1;
11;LLSLSLSLLLS;MOV,MOV,MOV,MOV,MOV,MOV,MOVAPS,MOV,MOV,MOV,MOV,;32,8,8,0,0,36,16,16,24,32,16,;0x191063,0x191099,0x1910a0,0x1910a4,0x1910a9,0x1910d2,0x1910f5,0x19114a,0x19114e,0x19115a,0x19116c,;Not mono block loop;0;Success;76;36;40;40;0;1;
4;LLLS;MOV,MOV,MOV,MOV,;24,32,40,0,;0x191015,0x191022,0x19102f,0x19109d,;Not mono block loop;0;Success;32;32;0;48;0;1;
2;LL;SUB,SUB,;40,40,;0x191223,0x1910bd,;Not mono block loop;0;Success;16;8;8;8;0;2;
