group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
9;LLSSLLSSL;MOV,MOV,INC,MOV,MOV,CMP,MOV,MOV,MOV,;16,8,0,8,40,44,8,40,24,;0x18f348,0x18f355,0x18f359,0x18f35f,0x18f3c9,0x18f3cc,0x18f4ac,0x18f4b0,0x18f3d5,;Not mono block loop;0;Success;56;36;20;48;0;1;
1;L;MOV,;0,;0x18f35b,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;0,;0x18f4b3,;Not mono block loop;0;Success;8;8;0;8;0;1;
4;SLLL;MOV,MOV,MOVDQA,MOV,;24,24,32,56,;0x18f2b4,0x18f2be,0x18f389,0x18f3a3,;Not mono block loop;0;Success;40;32;8;40;0;1;
1;L;MOV,;0,;0x18f344,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;DEC,;0,;0x18f2eb,;Not mono block loop;0;Success;8;8;0;8;0;1;
3;LLS;MOV,TEST,INC,;32,169,0,;0x18f2f5,0x18f36c,0x18f580,;Not mono block loop;0;Success;17;17;0;170;0;1;
1;S;MOV,;24,;0x18f3d9,;Not mono block loop;0;Success;8;8;0;8;0;1;
5;SSSSS;MOV,MOV,MOV,MOV,MOVUPS,;8,0,32,40,16,;0x18f368,0x18f38f,0x18f397,0x18f39b,0x18f39f,;Not mono block loop;0;Success;48;48;0;48;0;1;
1;S;DEC,;0,;0x18f2cf,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;DEC,;0,;0x18f2e1,;Not mono block loop;0;Success;8;8;0;8;0;1;
8;LLLLLSLL;MOV,MOV,MOV,MOV,MOV,INC,CMP,MOV,;2203774,2203752,2203611,2203589,2256207,2388119,2030673,2031195,;0x18f303,0x18f311,0x18f3e6,0x18f3f4,0x18f2aa,0x18f422,0x18f584,0x18f37b,;Not mono block loop;0;Success;56;56;0;357454;0;1;
1;S;DEC,;0,;0x18f2d8,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;MOV,;16,;0x18f3dd,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;SUB,;40,;0x18f3a8,;Not mono block loop;0;Success;8;8;0;8;0;1;
