group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;MOV,;16,;0x19d3f8,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;DEC,;0,;0x19e2a8,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LS;MOV,MOV,;0,0,;0x19d952,0x19e6c8,;Not mono block loop;0;Success;16;8;8;8;0;1;
3;LLL;MOVZX,MOV,MOVZX,;0,0,0,;0x19d948,0x19e299,0x19ddaa,;Not mono block loop;0;Success;7;4;3;4;0;1;
1;S;INC,;0,;0x19e03e,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;2228939,2227320,;0x19e02e,0x19e681,;Not mono block loop;0;Success;16;16;0;1627;0;2;
1;S;INC,;0,;0x19d964,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,CMP,;144,152,;0x19d38b,0x19d393,;Not mono block loop;0;Success;16;16;0;16;0;1;
1;L;CMP,;160,;0x19d69f,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;CMP,MOV,;136,128,;0x19d3a1,0x19e2a0,;Not mono block loop;0;Success;12;12;0;12;0;1;
5;LLLSS;MOV,MOV,CMP,MOV,MOV,;240,208,261,208,208,;0x19d3af,0x19d3b7,0x19d3c8,0x19d3d0,0x19e019,;Not mono block loop;0;Success;33;17;16;54;0;1;
1;L;MOV,;264,;0x19d412,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;SL;DEC,MOV,;0,16,;0x19e021,0x19d3de,;Not mono block loop;0;Success;16;16;0;24;0;1;
3;LSS;MOVZX,INC,DEC,;32,0,0,;0x19d921,0x19e6c5,0x19d968,;Not mono block loop;0;Success;17;9;8;33;0;1;
1;L;SUB,;40,;0x19d41a,;Not mono block loop;0;Success;8;8;0;8;0;1;
