group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
3;LLL;MOVZX,MOV,MOVZX,;0,0,0,;0x154ab4,0x1553b5,0x154e98,;Not mono block loop;0;Success;7;4;3;4;0;1;
1;S;INC,;0,;0x154ad0,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;SL;DEC,CMP,;0,16,;0x15558d,0x15440c,;Not mono block loop;0;Success;16;16;0;24;0;1;
2;LS;MOV,MOV,;0,0,;0x154abe,0x155432,;Not mono block loop;0;Success;16;8;8;8;0;1;
3;LSS;MOVZX,INC,DEC,;32,0,0,;0x154a8d,0x15542f,0x154ad4,;Not mono block loop;0;Success;17;9;8;33;0;1;
1;L;MOVZX,;0,;0x1543dd,;Not mono block loop;0;Success;1;1;0;1;0;1;
2;LL;MOV,MOV,;2526559,2526489,;0x15559a,0x1555e0,;Not mono block loop;0;Success;16;16;0;78;0;2;
1;L;MOV,;16,;0x154427,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;S;INC,;0,;0x1555aa,;Not mono block loop;0;Success;8;8;0;8;0;1;
5;LLSLS;MOV,MOV,MOV,CMP,MOV,;48,16,16,69,16,;0x1543e9,0x1543ee,0x1543fc,0x154405,0x155588,;Not mono block loop;0;Success;33;17;16;54;0;1;
1;S;MOV,;48,;0x1543d5,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;136,;0x154441,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;SUB,;40,;0x154449,;Not mono block loop;0;Success;8;8;0;8;0;1;
